      mass_in  chg_in     en_in    azi_in    pol_in  guess_en         x         y         z          px          py          pz          time        en        de       azi       pol    true_x    true_y    true_z     true_px     true_py     true_pz     true_time   true_en   true_de  true_azi  true_pol  start_en    pdev_en   dev_azi   dev_pol    en_err
6721        4       2  2.031480  4.121348  1.716701         2 -0.124317 -0.129517  0.969448 -180.910707 -134.343078  -37.000606  1.015326e-08  1.735158 -0.004982 -2.502849  1.733545 -0.190832 -0.199252  0.955375 -176.652726 -128.459845  -38.719862  1.500839e-08  1.637466  0.001525 -2.512851  1.746245  2.031480   5.966049  0.010003 -0.012699  0.031480
6722        4       2  1.933745  4.461112  2.828564         2 -0.068088 -0.116264  0.526245  -34.481935  -31.619404 -177.519475  3.143089e-08  1.121803 -0.020922 -2.399473  2.883906 -0.075714 -0.142767  0.461621  -31.767706  -32.861912 -167.356395  3.355174e-08  1.001881  0.002180 -2.339266  2.874985  1.933745  11.969685 -0.060207  0.008921 -0.066255
6723        4       2  2.028284  1.307077  2.674771         2  0.191875  0.179393  0.486035   87.613303   17.673242 -146.563690  3.548107e-08  0.980991 -0.009260  0.199048  2.593981  0.186903  0.202191  0.467598   86.057484   30.221654 -153.635813  3.520099e-08  1.062629  0.002090  0.337726  2.605836  2.028284  -7.682723 -0.138678 -0.011855  0.028284
6724        4       2  1.883374  4.683580  1.726432         2 -0.032595 -0.176492  0.969336  -72.031255 -214.012759  -35.453438  1.004469e-08  1.738520 -0.004558 -1.895461  1.726531 -0.057071 -0.269835  0.955628  -79.464259 -190.819034  -34.315663  1.571714e-08  1.461126  0.001659 -1.965392  1.735310  1.883374  18.984942  0.069931 -0.008779 -0.116626
6725        4       2  1.921966  3.118603  2.683984         2 -0.165957  0.088777  0.537491  -33.835591   57.423157 -171.330894  3.152062e-08  1.124950 -0.012912  2.103261  2.770592 -0.198376  0.086685  0.492537  -39.087920   49.861424 -161.356448  3.314941e-08  1.000307  0.002183  2.235662  2.767440  1.921966  12.460487 -0.132401  0.003152 -0.078034
6726        4       2  2.088269  3.530073  3.140353         2  0.043888 -0.017859  0.315628   19.260870  -12.701787 -161.068146  4.036969e-08  0.881369 -0.041415 -0.582997  2.999317  0.033708 -0.010708  0.320647   16.993147   -8.600706 -172.455194  3.957018e-08  1.002090  0.002180 -0.468538  3.031600  2.088269 -12.046980 -0.114459 -0.032283  0.088269
6727        4       2  1.990254  3.957980  1.657624         2 -0.133340 -0.104322  0.981346 -198.487442 -113.540137  -23.547491  9.307087e-09  1.758340 -0.005065 -2.621996  1.673412 -0.221061 -0.165157  0.971318 -194.421191  -96.639926  -26.462457  1.508024e-08  1.591975  0.001557 -2.680296  1.692080  1.990254  10.450219  0.058300 -0.018669 -0.009746
6728        4       2  1.881182  1.153021  2.255240         2  0.175256  0.201475  0.783209  143.065976   89.275186 -127.427850  1.904026e-08  1.486790 -0.005244  0.557890  2.217898  0.171495  0.215508  0.780167  128.342352   94.835600 -120.571665  2.025889e-08  1.331394  0.001776  0.636376  2.217846  1.881182  11.671642 -0.078486  0.000052 -0.118818
6729        4       2  1.973084  6.165123  2.271430         2  0.239434 -0.098400  0.789093  133.583680 -102.831110 -125.253274  1.945076e-08  1.467883 -0.005059 -0.656046  2.209799  0.259807 -0.092483  0.778105  140.127320  -89.828354 -125.578880  1.969209e-08  1.446854  0.001671 -0.570056  2.217149  1.973084   1.453418 -0.085989 -0.007350 -0.026916
6730        4       2  2.007842  2.678463  1.824773         2 -0.170404  0.136050  0.936068 -136.843438  164.083037  -62.549520  1.327524e-08  1.649252 -0.003913  2.265921  1.855595 -0.219884  0.166240  0.922626 -140.414305  156.278955  -62.488982  1.551412e-08  1.598792  0.001553  2.302774  1.859897  2.007842   3.156094 -0.036852 -0.004303  0.007842
6731        4       2  2.055706  2.135312  2.536730         2 -0.025029  0.248326  0.606588   40.541373   97.737403 -157.153474  2.879330e-08  1.194702 -0.007638  1.177598  2.549009 -0.051548  0.270161  0.581522   24.243858  107.479216 -163.867650  2.820945e-08  1.297771  0.001809  1.348941  2.549652  2.055706  -7.942023 -0.171344 -0.000643  0.055706
6732        4       2  1.686332  3.633427  2.095216         2 -0.173716 -0.057292  0.883920 -186.666586  -29.833843 -121.332777  1.229471e-08  1.678984 -0.005939 -2.983109  2.141422 -0.265241 -0.073418  0.829646 -154.146525   -4.513708 -100.802657  1.986716e-08  1.129812  0.002000 -3.112319  2.149740  1.686332  48.607393  0.129210 -0.008319 -0.313668
6733        4       2  2.152588  2.690896  1.775557         2 -0.176802  0.127962  0.944877 -150.952311  156.190424  -57.817921  1.227407e-08  1.681273 -0.004447  2.339142  1.830944 -0.223448  0.161108  0.937436 -155.642601  161.604647  -54.573225  1.466400e-08  1.774157  0.001437  2.337404  1.809395  2.152588  -5.235400  0.001738  0.021549  0.152588
6734        4       2  1.862488  1.449276  2.307245         2  0.105795  0.230281  0.766103  105.977969  116.606846 -136.687168  2.024780e-08  1.448085 -0.004652  0.833114  2.285343  0.106678  0.254167  0.751593   93.721605  114.727329 -127.632503  2.160470e-08  1.272627  0.001835  0.885831  2.281960  1.862488  13.787076 -0.052717  0.003383 -0.137512
6735        4       2  1.830636  1.669794  2.468149         2  0.073929  0.243554  0.671553   80.168679   98.007898 -151.307879  2.504961e-08  1.295592 -0.006133  0.885187  2.444791  0.069013  0.266232  0.651583   67.999966   93.406590 -138.688412  2.683695e-08  1.084588  0.002060  0.941525  2.447011  1.830636  19.454784 -0.056338 -0.002219 -0.169364
6736        4       2  2.059220  3.590309  1.982509         2 -0.178123 -0.048081  0.909389 -201.460276  -16.970383 -101.863646  1.134299e-08  1.705392 -0.005471 -3.057554  2.037513 -0.265552 -0.071549  0.871981 -198.404847  -13.716521  -97.666123  1.623767e-08  1.633608  0.001528 -3.072568  2.027286  2.059220   4.394226  0.015014  0.010227  0.059220
6737        4       2  1.967218  2.974524  2.257460         2 -0.192446  0.086061  0.808051 -123.398608   99.277910 -147.584227  1.658987e-08  1.559566 -0.005920  2.464095  2.320934 -0.252317  0.109642  0.759259 -119.232016   95.124480 -139.207866  2.045606e-08  1.419216  0.001695  2.468189  2.310566  1.967218   9.889256 -0.004093  0.010367 -0.032782
6738        4       2  2.093650  4.420158  2.545448         2 -0.101461 -0.166569  0.689456  -78.328465  -74.297843 -175.417447  2.185453e-08  1.412000 -0.010317 -2.382597  2.589890 -0.145865 -0.233270  0.573232  -79.669312  -69.149911 -170.852673  2.814712e-08  1.341919  0.001766 -2.426763  2.588438  2.093650   5.222455  0.044166  0.001452  0.093650
6739        4       2  2.079237  2.567474  2.007833         2 -0.156234  0.165295  0.883203  -97.208401  168.882570  -99.690695  1.515665e-08  1.594299 -0.004739  2.093080  2.043680 -0.197508  0.192258  0.864408 -110.842019  164.778083 -100.925960  1.636753e-08  1.651313  0.001516  2.162947  2.040994  2.079237  -3.452646 -0.069867  0.002686  0.079237
6740        4       2  1.865271  5.829159  1.609480         2  0.186304 -0.158511  0.995715  126.843184 -177.666100    3.783235  1.391082e-08  1.586310 -0.006580 -0.950775  1.553468  0.221550 -0.163315  0.994532  141.745382 -152.823305   -0.377739  1.557089e-08  1.445923  0.001672 -0.822988  1.572609  1.865271   9.709166 -0.127787 -0.019141 -0.134729
6741        4       2  2.051532  0.060113  2.563805         2  0.240585 -0.076018  0.632248   93.332846  -72.303238 -152.613430  2.726711e-08  1.239149 -0.006667 -0.659111  2.483154  0.267064 -0.067359  0.604236  103.296882  -63.866791 -158.579710  2.698830e-08  1.327857  0.001779 -0.553755  2.488032  2.051532  -6.680598 -0.105356 -0.004878  0.051532
6742        4       2  2.061915  4.953602  2.760309         2 -0.023485 -0.214580  0.441055  -27.619561  -51.702659 -151.516142  3.947768e-08  0.878636 -0.017512 -2.061428  2.772454 -0.014707 -0.242567  0.387336  -24.687807  -58.215084 -161.444125  3.857927e-08  1.000731  0.002182 -1.971887  2.768284  2.061915 -12.200594 -0.089541  0.004170  0.061915
6743        4       2  2.081151  1.989056  2.702695         2  0.057574  0.230409  0.439720   56.793992   40.480078 -138.104386  4.081757e-08  0.796906 -0.011303  0.619234  2.673947  0.037099  0.267519  0.387925   51.878050   56.431043 -155.528426  3.933263e-08  1.000804  0.002182  0.827410  2.683673  2.081151 -20.373502 -0.208177 -0.009726  0.081151
6744        4       2  1.821484  5.947393  2.419423         2  0.198442 -0.148178  0.726871   85.170905 -114.469141 -144.200381  2.246548e-08  1.369572 -0.005023 -0.931113  2.361498  0.227546 -0.154885  0.702239   84.599759  -99.886953 -132.208395  2.419939e-08  1.152129  0.001973 -0.868073  2.361171  1.821484  18.873140 -0.063041  0.000327 -0.178516
6745        4       2  1.897774  0.922561  2.776735         2  0.180656  0.080477  0.514747   80.907530   -3.437600 -166.427636  3.054851e-08  1.140234 -0.009370 -0.042462  2.688738  0.179771  0.093826  0.505952   74.753517    4.298729 -156.388468  3.220288e-08  1.000772  0.002182  0.057442  2.695058  1.897774  13.935438 -0.099905 -0.006320 -0.102226
6746        4       2  2.105151  3.843051  2.609611         2 -0.178393 -0.067109  0.623271  -84.222344    1.030693 -177.685433  2.633877e-08  1.286943 -0.011554  3.129356  2.698934 -0.256766 -0.099076  0.474031  -81.230213    3.071890 -171.474634  3.359884e-08  1.198624  0.001917  3.103794  2.698916  2.105151   7.368308  0.025562  0.000018  0.105151
6747        4       2  2.042457  3.103005  2.683191         2 -0.179063  0.117574  0.456892  -18.537036   56.364572 -155.196647  3.845950e-08  0.919012 -0.016568  1.888531  2.776421 -0.218696  0.114963  0.408370  -30.267514   54.596416 -161.738150  3.782382e-08  1.000513  0.002182  2.077001  2.773245  2.042457  -8.145881 -0.188470  0.003177  0.042457
6748        4       2  2.085142  3.091126  1.674914         2 -0.182460  0.042951  0.971857 -207.345095   89.383688  -36.944053  1.002444e-08  1.741824 -0.004095  2.734578  1.732980 -0.268538  0.060720  0.965354 -206.231989   87.092969  -32.684666  1.466564e-08  1.703220  0.001481  2.742006  1.715772  2.085142   2.266506 -0.007428  0.017208  0.085142
6749        4       2  2.037976  4.734030  3.070899         2  0.018827 -0.052856  0.354947    8.857544  -17.427743 -170.105281  3.734192e-08  0.975955 -0.052507 -1.100575  3.027169  0.014036 -0.049627  0.360487    7.157244  -15.821553 -172.597359  3.760960e-08  1.001686  0.002180 -1.145971  3.041319  2.037976  -2.568857  0.045395 -0.014151  0.037976
6750        4       2  1.904813  4.590859  2.652616         2 -0.084414 -0.187517  0.587185  -56.865595  -62.685714 -172.301923  2.825523e-08  1.226559 -0.013155 -2.307550  2.685005 -0.095864 -0.224671  0.518448  -50.297057  -56.566940 -156.027847  3.246208e-08  1.001118  0.002181 -2.297590  2.689910  1.904813  22.518964 -0.009960 -0.004904 -0.095187
6751        4       2  1.856092  2.526500  2.567128         2 -0.107399  0.204136  0.594176    0.968753   95.943817 -166.028710  2.861383e-08  1.223916 -0.009299  1.560700  2.617578 -0.136643  0.216847  0.567657   -9.313713   87.301758 -149.463103  3.062357e-08  1.000228  0.002183  1.677078  2.610477  1.856092  22.363696 -0.116379  0.007102 -0.143908
6752        4       2  1.965334  5.103981  2.721696         2  0.012227 -0.226670  0.492175  -21.649969  -71.788737 -162.861716  3.377539e-08  1.070051 -0.015089 -1.863701  2.710120  0.024291 -0.239330  0.466608  -15.557993  -70.487315 -157.669341  3.480376e-08  1.000979  0.002182 -1.788034  2.712256  1.965334   6.900422 -0.075667 -0.002136 -0.034666
6753        4       2  1.948884  1.653501  1.998454         2  0.040759  0.251201  0.880293   78.143017  182.610790  -88.973508  1.593049e-08  1.576354 -0.003834  1.166454  1.991936  0.034043  0.273475  0.874021   64.222246  182.903158  -86.753150  1.679771e-08  1.501035  0.001627  1.233118  1.991591  1.948884   5.017819 -0.066664  0.000346 -0.051116
6754        4       2  2.068808  6.205518  2.595373         2  0.233261 -0.114537  0.595236   75.156070  -81.535712 -153.385436  2.901008e-08  1.192380 -0.008070 -0.826090  2.515631  0.254826 -0.104768  0.576561   88.257308  -74.659984 -161.305436  2.826751e-08  1.310768  0.001796 -0.702130  2.519776  2.068808  -9.031967 -0.123961 -0.004144  0.068808
6755        4       2  1.983340  0.825465  2.494471         2  0.237858  0.114916  0.662691  130.170202   10.438597 -148.466122  2.504916e-08  1.301207 -0.005591  0.080021  2.420174  0.241061  0.133289  0.650855  126.954223   23.342120 -149.707752  2.528838e-08  1.300515  0.001807  0.181832  2.430042  1.983340   0.053181 -0.101811 -0.009869 -0.016660
6756        4       2  2.085397  5.784654  2.498865         2  0.167802 -0.177426  0.680899   55.049662 -114.765921 -153.338433  2.434478e-08  1.321792 -0.006606 -1.123545  2.448767  0.200492 -0.189052  0.648250   69.782230 -113.159214 -159.588954  2.447785e-08  1.435825  0.001681 -1.018207  2.447021  2.085397  -7.942000 -0.105338  0.001746  0.085397
6757        4       2  2.268888  4.348564  2.461793         2 -0.106069 -0.157774  0.747804  -93.476368  -86.063843 -170.394027  1.859067e-08  1.503521 -0.008675 -2.397457  2.500851 -0.154260 -0.227777  0.644902 -100.353063  -89.079511 -179.304689  2.325387e-08  1.669009  0.001504 -2.415637  2.499136  2.268888  -9.915343  0.018179  0.001715  0.268888
6758        4       2  1.882217  0.771226  2.623246         2  0.238757  0.078807  0.579372  104.626925  -11.408867 -151.433851  3.033935e-08  1.132023 -0.006373 -0.108614  2.534228  0.251994  0.097666  0.553799   98.288325   -3.118216 -142.725939  3.163087e-08  1.000010  0.002183 -0.031715  2.538289  1.882217  13.201167 -0.076900 -0.004062 -0.117783
6759        4       2  1.967137  2.286356  2.838977         2 -0.010091  0.153264  0.436086   31.442901   42.802100 -171.071352  3.407069e-08  1.068048 -0.012913  0.937217  2.840572 -0.028414  0.154531  0.436363   20.815183   44.886640 -166.268837  3.484804e-08  1.001753  0.002180  1.136585  2.852359  1.967137   6.617868 -0.199368 -0.011787 -0.032863
6760        4       2  1.930648  3.241417  3.017653         2 -0.029831  0.015966  0.446071    4.400608    8.779863 -186.981361  3.089288e-08  1.166929 -0.044949  1.106176  3.089117 -0.040396  0.012062  0.441308   -1.356398    7.406815 -173.266010  3.345362e-08  1.001235  0.002181  1.751918  3.098161  1.930648  16.548997 -0.645741 -0.009044 -0.069352
6761        4       2  2.094254  0.740957  2.556360         2  0.243285  0.088139  0.625246  118.707754   -5.281719 -151.098286  2.729345e-08  1.229851 -0.005780 -0.044464  2.475193  0.253390  0.108165  0.604910  124.222063    8.437908 -161.722942  2.659382e-08  1.386387  0.001724  0.067822  2.485485  2.094254 -11.290950 -0.112286 -0.010292  0.094254
6762        4       2  2.081014  1.439294  2.425453         2  0.116290  0.223610  0.708268  102.294558   93.075045 -147.131315  2.320167e-08  1.357059 -0.005395  0.738243  2.387122  0.115123  0.250169  0.685574   96.252880  105.431753 -154.892443  2.283369e-08  1.476692  0.001646  0.830878  2.396932  2.081014  -8.101431 -0.092635 -0.009810  0.081014
6763        4       2  1.888190  0.476690  2.102939         2  0.251087  0.054208  0.853497  190.629509   -8.534240  -98.013579  1.710980e-08  1.531458 -0.003777 -0.044739  2.045299  0.266099  0.071595  0.845469  181.930125    7.991453  -95.109202  1.792510e-08  1.404731  0.001708  0.043898  2.052105  1.888190   9.021484 -0.088637 -0.006806 -0.111810
6764        4       2  2.008069  2.726278  2.097340         2 -0.178341  0.138419  0.855122 -113.186113  144.007205 -118.647727  1.560634e-08  1.584904 -0.005037  2.236927  2.145600 -0.222698  0.161624  0.830905 -119.448971  136.663452 -115.566037  1.764869e-08  1.540814  0.001596  2.289081  2.137766  2.008069   2.861466 -0.052154  0.007834  0.008069
6765        4       2  1.884365  2.774401  1.873425         2 -0.177695  0.115433  0.922381 -149.181894  146.360292  -79.141365  1.294251e-08  1.661823 -0.004135  2.365741  1.932795 -0.233499  0.146945  0.907091 -141.383655  135.913351  -69.832629  1.643206e-08  1.442315  0.001675  2.375919  1.912875  1.884365  15.219118 -0.010178  0.019920 -0.115635
6766        4       2  1.979945  2.998357  3.097366         2  0.016232  0.003575  0.398969   17.029122   -3.134401 -177.715841  3.446372e-08  1.061283 -0.039108 -0.182024  3.044467  0.005600  0.005568  0.402709   11.593295   -0.674198 -173.019362  3.537026e-08  1.000993  0.002182 -0.058089  3.074574  1.979945   6.023012 -0.123935 -0.030107 -0.020055
6767        4       2  2.185875  0.705898  2.413893         2  0.239378  0.096752  0.719053  144.689166    8.296746 -141.899614  2.243239e-08  1.369182 -0.005138  0.057279  2.345641  0.249061  0.117090  0.703477  154.042788   26.843886 -156.802598  2.131196e-08  1.631797  0.001529  0.172530  2.357594  2.185875 -16.093588 -0.115251 -0.011954  0.185875
6768        4       2  1.996973  2.433840  1.641044         2 -0.137025  0.176845  0.975959  -99.257343  200.422176  -25.690275  1.213684e-08  1.686463 -0.002987  2.030630  1.685161 -0.174594  0.212998  0.976548 -105.538044  191.137917  -21.271233  1.499243e-08  1.601462  0.001551  2.075294  1.667913  1.996973   5.307735 -0.044664  0.017249 -0.003027
6769        4       2  1.967153  1.343337  1.982269         2  0.118128  0.229377  0.886690  134.035038  150.623783  -82.186362  1.569718e-08  1.577624 -0.003994  0.843608  1.957853  0.114901  0.250689  0.881672  118.001212  159.155073  -81.613494  1.652482e-08  1.528009  0.001605  0.932807  1.961539  1.967153   3.247006 -0.089199 -0.003686 -0.032847
6770        4       2  1.996106  5.959558  1.925622         2  0.211087 -0.130837  0.910025  148.189591 -146.700231  -68.278102  1.493952e-08  1.602079 -0.003502 -0.780348  1.887233  0.240682 -0.133259  0.903971  159.405519 -132.128024  -67.244407  1.585702e-08  1.577033  0.001568 -0.692104  1.884830  1.996106   1.588161 -0.088243  0.002403 -0.003894
6771        4       2  2.135276  6.048388  2.085643         2  0.222948 -0.113608  0.862728  146.443678 -124.974182  -95.555781  1.677231e-08  1.537314 -0.004127 -0.706461  2.031511  0.251468 -0.113203  0.851104  165.035443 -116.391477 -102.798409  1.643810e-08  1.708742  0.001478 -0.614242  2.041642  2.135276 -10.032417 -0.092220 -0.010130  0.135276
6772        4       2  1.987272  1.416290  1.665278         2  0.088894  0.235319  0.976282  118.437779  186.084435  -15.681285  1.382992e-08  1.627275 -0.003729  1.003989  1.641769  0.089763  0.260263  0.975469  107.296230  189.645789  -17.379680  1.503654e-08  1.590011  0.001559  1.055925  1.650390  1.987272   2.343651 -0.051936 -0.008621 -0.012728
6773        4       2  2.154916  1.606240  3.130524         2  0.054430 -0.015687  0.255363   20.095054  -13.229211 -149.769373  4.420991e-08  0.766046 -0.041135 -0.582210  2.982315  0.042481 -0.005980  0.268164   19.500583   -8.713401 -172.190233  4.220241e-08  1.002161  0.002180 -0.420213  3.018181  2.154916 -23.560643 -0.161997 -0.035867  0.154916
6774        4       2  1.932320  2.633840  1.839461         2 -0.172170  0.146446  0.929450 -131.956803  165.280920  -66.606678  1.377134e-08  1.636119 -0.004158  2.244548  1.875895 -0.211103  0.176790  0.918329 -127.070060  158.423369  -63.552978  1.594091e-08  1.507006  0.001622  2.246811  1.874076  1.932320   8.567545 -0.002263  0.001819 -0.067680
6775        4       2  2.040291  3.233949  3.065965         2 -0.001169  0.007051  0.354317   13.276487    0.366481 -172.037528  3.690928e-08  0.991104 -0.053357  0.027597  3.064544 -0.013166  0.005999  0.356913    7.500306    1.479195 -173.260107  3.771550e-08  1.001224  0.002181  0.194719  3.097498  2.040291  -1.010843 -0.167122 -0.032954  0.040291
6776        4       2  1.767614  1.188079  2.930555         2  0.085378  0.062931  0.556580   55.693429   11.664440 -191.894945  2.485086e-08  1.333337 -0.011863  0.206456  2.853326  0.074256  0.066975  0.568519   43.651558   14.586040 -167.212222  2.722923e-08  1.001245  0.002181  0.322483  2.873000  1.767614  33.167825 -0.116027 -0.019674 -0.232386
6777        4       2  1.957882  5.882712  2.514489         2  0.190482 -0.172027  0.658319   61.622129 -109.060005 -152.290293  2.567094e-08  1.294164 -0.006966 -1.056487  2.453257  0.214568 -0.172051  0.639365   70.664706 -100.439188 -149.986582  2.603947e-08  1.250719  0.001859 -0.957687  2.455501  1.957882   3.473619 -0.098800 -0.002245 -0.042118
6778        4       2  1.934234  2.240696  2.906979         2  0.003752  0.113634  0.453384   29.859289   32.591343 -177.436559  3.248680e-08  1.113006 -0.016049  0.829118  2.897450 -0.012307  0.115953  0.450189   20.031073   33.789223 -168.856553  3.361662e-08  1.000492  0.002182  1.035670  2.913031  1.934234  11.245900 -0.206552 -0.015581 -0.065766
6779        4       2  2.070709  5.520452  1.990309         2  0.123716 -0.185687  0.900079   75.057661 -188.936770  -84.218196  1.448989e-08  1.611403 -0.004477 -1.192651  1.963532  0.161826 -0.222421  0.881526   88.780078 -185.902297  -85.104351  1.595766e-08  1.653324  0.001514 -1.125259  1.962545  2.070709  -2.535560 -0.067393  0.000987  0.070709
6780        4       2  2.017417  1.734795  1.623161         2  0.003934  0.227051  0.985474   44.232380  223.513035  -11.921905  1.083066e-08  1.732197 -0.003148  1.375424  1.623073  0.002939  0.275043  0.985307   41.798204  216.838899  -11.325567  1.484415e-08  1.627064  0.001532  1.380370  1.622038  2.017417   6.461532 -0.004946  0.001035  0.017417
6781        4       2  2.106631  5.510923  1.682794         2  0.121130 -0.161749  0.976076  107.699587 -200.224554  -23.242942  1.047973e-08  1.737935 -0.003269 -1.077295  1.672676  0.162160 -0.222360  0.972661  100.311550 -203.784631  -19.739033  1.452184e-08  1.729654  0.001464 -1.113374  1.657483  2.106631   0.478769  0.036079  0.015193  0.106631
6782        4       2  2.025461  2.671196  1.801560         2 -0.171893  0.139131  0.940457 -135.585368  166.004963  -57.766417  1.346010e-08  1.639815 -0.003900  2.255671  1.834051 -0.218968  0.167203  0.929653 -142.122506  158.782584  -57.906892  1.531870e-08  1.622723  0.001536  2.300884  1.836128  2.025461   1.053292 -0.045214 -0.002076  0.025461
6783        4       2  1.897475  4.710817  2.607420         2 -0.055777 -0.190917  0.640338  -51.512394  -80.995219 -174.963107  2.485884e-08  1.325499 -0.010830 -2.137262  2.639809 -0.075586 -0.254257  0.535843  -48.517441  -68.823861 -151.521922  3.220719e-08  1.000295  0.002183 -2.184837  2.634357  1.897475  32.510911  0.047576  0.005453 -0.102525
6784        4       2  2.043666  2.725291  2.452325         2 -0.163618  0.159728  0.687012  -47.687277  107.923710 -164.173126  2.361426e-08  1.360373 -0.007121  1.986861  2.518432 -0.205204  0.183584  0.639485  -56.730706  106.297979 -162.909284  2.531554e-08  1.366448  0.001743  2.061035  2.504775  2.043666  -0.444545 -0.074174  0.013657  0.043666
6785        4       2  1.895713  3.900070  2.133313         2 -0.155116 -0.099092  0.874935 -171.503023  -69.340343 -125.897740  1.269874e-08  1.666201 -0.005949 -2.757377  2.168359 -0.234703 -0.144439  0.816544 -158.523157  -54.482324 -116.703720  1.879570e-08  1.388418  0.001722 -2.810553  2.178982  1.895713  20.007186  0.053177 -0.010623 -0.104287
6786        4       2  2.204558  4.055096  2.536496         2 -0.154828 -0.115921  0.690464  -99.736483  -37.309311 -177.371349  2.154211e-08  1.424410 -0.010815 -2.783630  2.600910 -0.220396 -0.165053  0.571123 -103.090132  -36.159076 -181.202467  2.725211e-08  1.489902  0.001636 -2.804248  2.599041  2.204558  -4.395747  0.020618  0.001869  0.204558
6787        4       2  2.011398  0.591133  3.019810         2  0.105878 -0.005232  0.398369   38.067268  -19.269276 -167.897627  3.618634e-08  0.998980 -0.021332 -0.468587  2.892739  0.101297  0.004707  0.387563   36.317579  -13.224979 -169.027228  3.660152e-08  1.000777  0.002182 -0.349223  2.916793  2.011398  -0.179638 -0.119365 -0.024054  0.011398
6788        4       2  2.094941  2.636565  2.157066         2 -0.164736  0.158298  0.833187  -89.744430  148.884659 -127.509992  1.686134e-08  1.546767 -0.005031  2.113256  2.203645 -0.206371  0.182254  0.807507 -103.701503  146.338882 -129.192639  1.792688e-08  1.625911  0.001533  2.187297  2.195022  2.094941  -4.867696 -0.074041  0.008622  0.094941
6789        4       2  1.869258  4.546869  2.197924         2 -0.065339 -0.178239  0.855647  -89.360687 -153.496633 -133.031667  1.369834e-08  1.638684 -0.006048 -2.098000  2.213654 -0.100537 -0.256467  0.795419  -89.415760 -132.293264 -120.741837  1.971734e-08  1.333795  0.001774 -2.165158  2.218231  1.869258  22.858737  0.067157 -0.004577 -0.130742
6790        4       2  2.109341  0.381294  2.456238         2  0.259629  0.012958  0.695094  132.937494  -38.461572 -145.035301  2.381368e-08  1.337508 -0.005433 -0.281631  2.379638  0.273478  0.029289  0.680632  143.281888  -24.281675 -155.572161  2.280577e-08  1.508278  0.001621 -0.167873  2.390237  2.109341 -11.322170 -0.113758 -0.010599  0.109341
6791        4       2  1.940329  0.004045  1.770320         2  0.244337 -0.049053  0.951929  201.907578  -84.403388  -35.440334  1.390658e-08  1.635447 -0.003462 -0.395952  1.731349  0.271611 -0.048438  0.950301  197.985401  -74.992189  -33.020820  1.549003e-08  1.527911  0.001606 -0.362077  1.725520  1.940329   7.038147 -0.033875  0.005829 -0.059671
6792        4       2  2.037359  2.499793  1.988929         2 -0.144249  0.175629  0.888371  -85.456807  176.382049  -95.386736  1.538615e-08  1.581102 -0.004373  2.021966  2.023734 -0.183891  0.205212  0.871236  -98.923178  171.412382  -95.358973  1.640073e-08  1.606013  0.001547  2.094212  2.019804  2.037359  -1.551099 -0.072246  0.003929  0.037359
6793        4       2  1.967460  2.485719  2.869937         2 -0.032498  0.128725  0.420872   22.083187   38.434193 -172.784641  3.428498e-08  1.059176 -0.014595  1.049284  2.890465 -0.050546  0.126064  0.429327   11.212388   39.750454 -168.338734  3.491525e-08  1.000101  0.002183  1.295870  2.900997  1.967460   5.906853 -0.246585 -0.010532 -0.032540
6794        4       2  1.816086  2.682285  1.582202         2 -0.154557  0.124030  0.994158 -143.732094  176.732364   -4.638450  9.901121e-09  1.727478 -0.004232  2.253580  1.591155 -0.220015  0.165143  0.991720 -136.692459  151.235466   -9.658208  1.583274e-08  1.386176  0.001724  2.305728  1.618139  1.816086  24.621805 -0.052148 -0.026983 -0.183914
6795        4       2  2.059300  2.989544  2.510314         2 -0.191698  0.108425  0.660327  -66.536454   84.642084 -169.235891  2.446164e-08  1.339013 -0.009175  2.236999  2.574999 -0.243426  0.128920  0.584731  -67.819553   81.085324 -167.726913  2.798340e-08  1.308231  0.001799  2.267340  2.579232  2.059300   2.352962 -0.030341 -0.004233  0.059300
6796        4       2  1.893455  2.464331  2.658218         2 -0.075956  0.188695  0.553122   13.786812   78.267865 -168.813416  3.024083e-08  1.158793 -0.010168  1.396436  2.701599 -0.102567  0.203819  0.521635    2.479007   74.751647 -156.395723  3.204834e-08  1.000428  0.002182  1.537645  2.695514  1.893455  15.829703 -0.141209  0.006084 -0.106545
6797        4       2  1.991008  3.440553  2.123885         2 -0.185115 -0.021343  0.872435 -182.747060   12.285865 -126.841910  1.326121e-08  1.651728 -0.005756  3.074465  2.176485 -0.274619 -0.025254  0.818653 -173.712733   22.525947 -121.037896  1.815472e-08  1.508667  0.001621  3.012639  2.175446  1.991008   9.482603  0.061826  0.001039 -0.008992
6798        4       2  2.050233  4.841991  1.901470         2 -0.009599 -0.194203  0.927600  -46.707721 -206.558762  -77.256694  1.182755e-08  1.690973 -0.004136 -1.793180  1.920601 -0.012399 -0.275351  0.905069  -46.845465 -204.651708  -72.421123  1.560160e-08  1.641266  0.001523 -1.795823  1.902968  2.050233   3.028584  0.002643  0.017633  0.050233
6799        4       2  1.923789  5.928325  1.847780         2  0.204953 -0.135146  0.932612  148.033805 -153.929975  -51.266008  1.462686e-08  1.605192 -0.003790 -0.804922  1.806391  0.237003 -0.141222  0.927209  154.451349 -136.876388  -49.823261  1.586638e-08  1.499989  0.001628 -0.725144  1.807685  1.923789   7.013609 -0.079778 -0.001294 -0.076211
